height,sex,weight,age,experience,exercise frequency per week,reps,bench,curl,squat,pulldown,row,pushdown,toe,shoulder,rdl
52,False,120.0068278805121,39,1.5,7,15,90,30,125,55,85,30,125,30,55
52,False,106.00603129445236,65,1.5,1,10,75,25,100,45,70,25,100,25,55
66,True,136.93826458036986,49,1.5,8,10,80,25,95,55,70,25,95,25,50
56,False,133.38036984352775,28,1.5,3,5,90,30,115,65,90,30,115,30,60
68,False,184.69689900426746,59,1,5,15,65,20,85,45,65,20,80,20,40
70,True,144.97866287339968,78,1,6,10,50,15,60,25,45,15,55,15,25
60,True,123.82361308677096,68,1.5,6,10,80,25,95,55,80,25,105,25,45
59,True,117.1557041251778,29,1.5,5,15,70,25,100,50,75,25,95,25,45
78,False,265.515106685633,46,1.5,3,10,115,40,165,80,125,40,155,40,85
76,True,207.212972972973,23,1.5,4,10,105,35,140,65,100,35,135,35,75
55,False,101.80867709815078,60,1.5,5,10,60,20,85,40,55,20,85,20,35
49,True,86.13544807965862,79,1,1,5,50,15,60,30,40,15,60,15,25
83,False,244.59379800853486,75,1,3,5,70,25,100,45,70,25,100,25,55
64,True,146.94327169274538,51,1.5,1,10,85,30,120,65,90,30,120,30,55
65,True,148.44594594594594,63,1,5,5,60,20,80,35,55,20,85,20,40
49,True,78.14349928876246,73,1.5,7,5,55,20,75,40,60,20,80,20,35
67,False,134.47843527738266,50,1.5,5,10,70,25,100,55,70,25,100,25,45
73,True,179.3515504978663,79,1.5,8,15,90,30,125,65,95,30,115,30,55
81,True,218.38890469416788,76,1.5,6,5,110,35,140,70,110,35,145,35,70
65,True,164.07183499288763,44,1,6,5,55,20,80,40,60,20,80,20,45
63,True,171.74534850640114,28,1.5,3,10,105,35,145,70,105,35,145,35,65
56,False,131.06071123755336,48,0.5,3,5,30,10,35,20,35,10,35,10,15
60,True,138.46941678520625,72,1.5,4,5,90,30,115,65,95,30,120,30,55
83,True,224.2109815078236,27,1.5,3,10,100,35,140,70,105,35,135,35,65
66,True,133.7161877667141,70,1.5,2,15,75,25,95,50,80,25,100,25,55
80,False,215.39687055476531,41,1.5,8,10,100,35,145,70,100,35,145,35,70
54,True,110.00330014224751,25,0.5,5,10,10,5,20,5,15,5,25,5,10
63,True,126.2401706970128,59,1.5,8,5,70,25,105,50,70,25,105,25,50
65,False,162.50924608819346,31,1.5,1,5,85,30,120,60,95,30,125,30,65
85,True,259.19559032716927,62,1.5,2,5,120,40,165,80,125,40,155,40,85
59,False,108.14372688477951,50,1.5,3,15,65,20,85,45,60,20,85,20,35
76,False,185.85081081081083,32,1.5,5,10,85,30,125,65,85,30,125,30,65
56,True,112.50344238975818,17,0.5,8,10,20,5,20,5,20,5,20,5,15
50,True,84.1394025604552,22,1.5,5,5,60,20,75,45,55,20,75,20,40
54,True,95.98327169274539,28,1,1,10,50,15,60,30,40,15,65,15,35
80,True,269.8378378378378,30,1.5,7,15,115,40,160,75,125,40,165,40,80
72,True,164.88512091038407,62,1.5,5,15,75,25,100,50,70,25,95,25,45
58,False,125.65951635846373,75,1,2,10,50,15,60,35,45,15,55,15,35
59,True,102.99402560455192,27,1.5,7,15,60,20,75,35,55,20,80,20,40
75,True,220.51920341394026,62,1,2,5,75,25,100,45,80,25,95,25,50
83,True,259.8809103840683,76,1.5,6,15,115,40,165,75,125,40,155,40,80
81,False,213.53581792318633,66,1.5,1,5,90,30,125,65,95,30,115,30,60
71,True,158.4724039829303,31,1,8,10,50,15,65,30,50,15,55,15,35
68,True,191.5375248933144,66,1.5,6,10,110,35,140,70,105,35,145,35,65
62,True,150.69792318634424,66,1.5,1,15,85,30,120,65,85,30,115,30,65
62,True,120.84267425320057,69,0.5,6,5,15,5,20,5,10,5,15,5,10
67,False,175.9841251778094,52,1.5,5,15,95,30,115,65,90,30,115,30,60
62,False,166.33638691322903,44,1.5,3,15,100,35,135,75,105,35,135,35,65
77,False,230.24423897581792,44,1,1,15,80,25,95,50,75,25,95,25,55
49,True,84.35945945945947,51,1,1,5,40,15,60,30,40,15,55,15,25
73,True,208.91499288762446,73,0.5,4,5,25,10,45,15,35,10,40,10,15
75,True,212.1977240398293,58,0.5,4,10,35,10,40,25,25,10,40,10,15
52,False,116.00660028449502,81,1.5,2,10,70,25,95,55,70,25,95,25,50
69,True,183.1258036984353,75,1.5,5,5,90,30,120,55,90,30,125,30,65
68,False,150.49376955903273,31,1.5,4,15,70,25,100,50,70,25,95,25,55
64,False,125.73496443812233,35,0.5,7,15,15,5,25,15,15,5,20,5,5
51,True,92.34844950213372,72,1,2,10,45,15,55,35,40,15,60,15,35
82,True,295.93251778093884,35,1,2,10,90,30,125,55,85,30,120,30,60
67,False,195.90685633001422,52,0.5,8,15,35,10,45,15,35,10,45,10,15
51,True,80.804893314367,33,1.5,8,5,65,20,80,45,60,20,85,20,35
73,False,220.74036984352773,20,1.5,7,5,100,35,140,65,100,35,135,35,65
64,True,146.94327169274538,42,1.5,2,5,95,30,115,55,85,30,120,30,65
55,True,99.57112375533428,76,1.5,7,15,60,20,80,40,55,20,85,20,35
73,False,167.52617354196303,36,1,1,15,40,15,65,25,40,15,60,15,30
79,False,274.6750213371266,58,1,2,15,85,30,120,60,85,30,125,30,55
59,False,146.76648648648649,43,1.5,5,10,90,30,120,55,95,30,115,30,60
72,False,174.47146514935986,68,0.5,5,5,35,10,45,15,25,10,35,10,25
62,False,146.43288762446656,74,0.5,7,5,30,10,35,20,30,10,40,10,25
70,True,206.5945945945946,27,0.5,7,10,35,10,40,15,25,10,40,10,15
65,False,184.38549075391182,81,0.5,6,15,35,10,45,15,25,10,40,10,15
65,False,164.07183499288763,56,1,3,5,55,20,80,35,55,20,75,20,45
81,False,237.80125177809387,24,1.5,4,5,110,35,135,75,105,35,145,35,75
70,False,204.7823613086771,57,1.5,4,10,110,35,135,70,110,35,145,35,75
68,False,162.4648648648649,23,0.5,7,10,30,10,35,25,30,10,35,10,15
58,False,148.05428165007115,45,1.5,2,5,85,30,120,65,85,30,120,30,60
85,False,307.2937411095306,64,1.5,3,5,140,45,185,90,135,45,180,45,85
49,True,71.03954480796587,20,1.5,5,15,40,15,65,30,50,15,65,15,35
67,True,159.3818492176387,73,1.5,2,10,85,30,125,65,90,30,120,30,55
85,True,272.55618776671406,28,1.5,2,5,120,40,160,75,125,40,160,40,75
83,True,272.6201706970128,74,1.5,6,10,120,40,155,80,120,40,165,40,75
78,True,198.01126600284496,52,1.5,5,10,90,30,115,55,95,30,115,30,55
64,True,159.06230440967283,79,1.5,2,5,95,30,125,60,85,30,120,30,60
66,False,162.71487908961595,31,0.5,4,5,30,10,45,25,35,10,35,10,20
65,True,156.2588904694168,30,1.5,7,15,95,30,120,55,90,30,115,30,60
82,True,248.6827880512091,57,0.5,2,10,25,10,35,15,35,10,35,10,20
53,False,124.66685633001424,58,1.5,1,10,85,30,120,65,95,30,125,30,65
65,False,134.38264580369844,60,1.5,8,5,80,25,95,50,70,25,95,25,50
74,False,206.57684210526315,66,1.5,8,10,105,35,135,75,100,35,135,35,75
67,True,172.66366998577527,37,1.5,7,10,85,30,120,60,90,30,115,30,55
51,False,82.72881934566145,54,1,3,15,35,10,40,20,25,10,45,10,15
69,False,179.60415362731155,48,1,8,10,60,20,80,40,65,20,75,20,40
72,False,201.31322901849217,67,1.5,7,10,105,35,145,75,105,35,145,35,75
69,True,153.19177809388336,64,1.5,2,10,75,25,95,50,75,25,95,25,50
74,False,204.55157894736843,43,1,2,5,65,20,80,45,55,20,85,20,40
53,False,84.1501280227596,18,1,8,15,25,10,45,20,30,10,40,10,25
52,True,110.00625889046941,40,0.5,2,5,10,5,20,10,20,5,20,5,15
54,False,89.5124893314367,46,1.5,1,5,55,20,80,35,55,20,85,20,45
80,False,248.5348506401138,56,1.5,3,10,120,40,165,75,120,40,155,40,85
55,True,106.28378378378379,50,1,2,10,45,15,60,30,40,15,55,15,25
64,False,133.309359886202,34,0.5,4,10,20,5,15,10,20,5,20,5,15
64,False,178.75573257467994,77,1.5,3,5,100,35,135,75,100,35,135,35,70
56,False,113.66327169274538,58,1.5,5,15,80,25,105,45,70,25,105,25,45
65,True,139.07041251778094,74,1,7,5,40,15,65,25,40,15,65,15,30
57,False,133.38000000000002,39,1,7,15,60,20,80,40,55,20,85,20,45
73,False,203.00230440967283,56,1.5,1,5,100,35,145,75,110,35,135,35,65
57,False,127.3718918918919,72,0.5,4,5,15,5,20,15,15,5,25,5,10
67,True,141.11934566145092,58,1.5,5,10,80,25,105,55,75,25,95,25,50
55,True,126.4217638691323,53,1,4,15,55,20,85,40,65,20,80,20,40
84,True,219.20773826458037,36,1,3,15,65,20,80,35,65,20,85,20,40
56,False,135.70002844950213,63,1,8,10,65,20,85,40,55,20,80,20,45
57,True,105.74270270270272,33,1.5,8,10,65,20,75,40,55,20,75,20,35
71,True,206.94631578947366,67,0.5,2,5,25,10,45,15,35,10,45,10,20
63,True,146.7908961593172,64,1,4,5,65,20,75,45,65,20,80,20,40
55,True,106.28378378378379,77,1.5,8,10,75,25,105,55,70,25,95,25,55
84,True,221.81735419630158,64,1.5,5,15,90,30,115,60,95,30,115,30,60
50,True,92.46088193456615,76,1,8,5,40,15,65,25,50,15,60,15,30
83,True,252.23735419630157,55,1.5,2,10,110,35,135,75,105,35,135,35,75
55,False,133.1344238975818,33,0.5,7,10,30,10,40,20,30,10,45,10,15
77,False,179.809786628734,23,1,2,10,65,20,75,40,55,20,75,20,35
57,False,109.34756756756758,62,1.5,4,10,80,25,95,55,70,25,105,25,50
82,False,218.84085348506403,32,1.5,2,15,85,30,120,60,85,30,120,30,60
59,False,153.20361308677099,54,1.5,4,15,90,30,120,60,90,30,115,30,65
66,False,140.1603413940256,27,1.5,3,10,80,25,95,55,70,25,100,25,55
57,False,135.78324324324325,25,1.5,1,10,85,30,125,55,85,30,125,30,60
79,False,272.3668278805121,69,1.5,7,15,135,45,175,90,130,45,175,45,85
54,True,92.74788051209106,56,1.5,6,10,60,20,80,40,60,20,80,20,45
80,False,260.3698435277383,26,1.5,5,15,125,40,165,80,120,40,160,40,80
62,True,143.5895305832148,31,1.5,7,10,85,30,125,55,90,30,120,30,65
70,False,206.5945945945946,74,0.5,2,15,25,10,45,25,30,10,45,10,15
84,False,302.7154480796586,32,1.5,7,5,130,45,180,95,130,45,185,45,85
56,True,93.94617354196302,33,1.5,3,15,55,20,85,35,55,20,80,20,45
71,True,173.38745376955904,76,1,2,10,55,20,80,35,60,20,80,20,35
70,False,197.5334281650071,22,0.5,3,5,35,10,35,25,35,10,35,10,25
60,True,127.81792318634423,74,1.5,5,5,70,25,100,45,80,25,100,25,55
56,True,107.8641251778094,30,0.5,2,5,10,5,25,5,20,5,25,5,15
54,True,125.10179231863444,20,1.5,1,10,85,30,115,65,85,30,120,30,65
56,False,138.01968705547654,78,1.5,8,15,90,30,125,60,85,30,125,30,60
48,False,80.95135135135135,30,1.5,4,15,60,20,75,45,55,20,80,20,40
48,True,81.80347083926031,61,1.5,3,10,55,20,85,45,55,20,80,20,45
77,True,188.5809957325747,16,1.5,8,5,85,30,115,55,95,30,120,30,65
50,True,105.4054054054054,42,1.5,4,5,75,25,105,55,75,25,100,25,45
65,True,131.2574679943101,30,1.5,5,10,75,25,105,45,70,25,95,25,45
50,True,109.10384068278805,36,1,3,15,45,15,65,25,45,15,60,15,25
71,False,182.709359886202,56,1.5,3,10,95,30,115,65,90,30,120,30,55
53,True,89.34458036984353,58,1.5,1,10,60,20,85,35,55,20,85,20,45
75,True,199.71550497866286,40,0.5,3,15,25,10,35,25,30,10,40,10,25
60,True,146.45803698435276,23,0.5,3,10,35,10,45,15,35,10,40,10,15
68,False,169.30549075391184,69,1,2,15,65,20,80,35,55,20,80,20,45
64,True,151.48790896159318,43,1.5,6,5,95,30,115,65,95,30,125,30,65
64,True,159.06230440967283,34,1,6,15,55,20,75,40,55,20,85,20,45
80,False,284.0398293029872,27,1,4,5,95,30,120,65,90,30,125,30,55
58,False,124.41536273115221,76,1,1,10,50,15,65,25,45,15,55,15,30
62,False,123.68603129445235,54,1,6,5,45,15,60,30,45,15,65,15,25
60,False,114.5035561877667,37,0.5,5,15,20,5,20,10,15,5,25,5,5
51,True,113.51163584637268,19,1.5,5,10,75,25,105,55,75,25,100,25,55
85,False,283.2446657183499,70,1.5,2,10,115,40,160,80,125,40,160,40,85
60,False,143.79516358463724,17,1,3,15,65,20,85,45,60,20,75,20,40
70,True,157.6642958748222,28,1.5,6,5,75,25,100,55,70,25,100,25,50
73,True,161.61348506401137,41,1.5,8,5,75,25,105,50,80,25,100,25,45
63,False,151.19462304409674,51,0.5,7,15,35,10,45,20,25,10,45,10,25
50,False,81.3655761024182,35,1.5,7,15,55,20,80,45,60,20,80,20,40
62,False,154.9629587482219,48,0.5,6,10,35,10,40,20,30,10,45,10,20
68,False,179.56642958748225,32,1.5,7,10,90,30,125,55,85,30,120,30,65
53,True,94.53903271692747,70,1.5,2,5,60,20,80,45,55,20,75,20,40
59,False,132.6048079658606,28,0.5,8,5,20,5,25,10,20,5,20,5,5
68,True,169.30549075391184,52,1.5,6,5,90,30,125,55,90,30,115,30,55
75,True,220.51920341394026,65,1.5,8,5,100,35,140,70,105,35,140,35,70
49,True,73.70352773826458,61,0.5,3,10,15,5,15,5,10,5,15,5,10
73,False,187.23513513513512,51,0.5,5,10,35,10,45,20,25,10,45,10,25
79,False,253.90128022759603,59,0.5,3,10,25,10,40,25,25,10,45,10,15
76,False,256.34594594594597,33,0.5,7,15,35,10,35,20,30,10,40,10,20
59,True,133.8922332859175,78,1.5,1,15,75,25,95,45,80,25,95,25,50
60,True,111.8406827880512,74,1.5,3,10,65,20,80,35,65,20,85,20,45
75,True,218.43883357041253,19,1.5,3,5,100,35,145,75,100,35,135,35,70
85,True,232.47439544807963,44,1,3,15,60,20,80,35,55,20,85,20,40
56,True,113.66327169274538,59,1,5,5,40,15,60,30,45,15,55,15,35
62,False,147.85456614509246,44,1,7,10,55,20,85,40,55,20,75,20,45
79,False,249.284893314367,74,0.5,5,5,25,10,40,25,25,10,35,10,20
66,False,136.93826458036986,56,1.5,4,5,80,25,105,45,75,25,105,25,50
66,False,193.3246088193457,37,1,6,5,70,25,105,55,70,25,95,25,45
75,False,174.75106685633,34,1.5,3,5,95,30,120,65,85,30,120,30,55
58,True,130.63613086770982,72,0.5,5,10,10,5,15,5,15,5,25,5,5
79,False,189.27186344238976,77,1.5,6,10,85,30,115,60,95,30,125,30,65
71,False,162.20116642958746,54,1,4,5,55,20,75,45,60,20,75,20,45
77,False,192.96660028449503,33,0.5,5,15,30,10,40,20,25,10,40,10,20
59,True,123.5928307254623,62,1.5,2,15,70,25,105,45,75,25,95,25,50
66,True,144.99345661450926,74,1.5,4,15,80,25,95,45,75,25,100,25,55
70,True,215.65576102418206,46,1,4,10,70,25,95,55,70,25,95,25,45
60,False,107.84637268847793,21,0.5,4,10,10,5,25,10,10,5,20,5,5
54,True,125.10179231863444,61,1.5,6,10,85,30,125,65,90,30,125,30,65
78,True,200.26139402560457,47,1.5,4,5,85,30,125,65,90,30,120,30,65
52,True,89.0050640113798,51,1.5,4,15,60,20,75,35,65,20,75,20,35
79,False,221.5865718349929,32,1.5,4,5,100,35,140,65,105,35,145,35,65
74,False,243.03157894736844,65,0.5,5,10,35,10,45,20,25,10,35,10,15
53,True,103.88904694167853,31,1,5,10,40,15,55,30,40,15,60,15,35
65,True,181.2603129445235,49,0.5,7,10,30,10,40,20,25,10,35,10,25
80,False,229.59886201991463,79,1.5,7,5,105,35,135,70,105,35,145,35,70
72,False,184.0578093883357,47,0.5,8,10,35,10,45,15,35,10,35,10,15
84,False,276.6192887624466,47,1,3,10,80,25,105,55,80,25,95,25,55
54,True,100.2971266002845,38,0.5,7,10,20,5,20,15,10,5,25,5,15
59,False,146.76648648648649,36,1,7,15,60,20,85,40,65,20,80,20,35
69,False,193.69075391180658,19,1.5,4,10,110,35,135,75,110,35,135,35,75
78,True,180.01024182076813,67,1.5,3,10,95,30,115,60,90,30,120,30,60
74,True,176.19789473684213,68,0.5,4,10,25,10,45,15,25,10,40,10,15
69,True,202.49487908961598,64,1.5,6,10,110,35,135,65,110,35,135,35,75
77,True,190.77379800853487,56,0.5,1,10,30,10,35,15,30,10,35,10,20
66,False,169.15903271692747,23,1.5,3,10,85,30,125,65,95,30,120,30,55
58,True,146.8101280227596,56,0.5,1,5,35,10,35,15,30,10,40,10,25
66,True,161.10384068278807,39,1.5,4,15,95,30,115,55,90,30,125,30,65
75,False,243.40327169274536,63,1.5,5,15,115,40,160,75,125,40,160,40,75
52,False,116.00660028449502,67,1,8,5,45,15,55,35,45,15,60,15,35
67,False,177.64435277382645,49,1.5,8,5,95,30,120,55,95,30,120,30,60
54,False,128.33718349928876,77,1.5,1,15,85,30,120,65,95,30,125,30,55
58,True,121.92705547652916,81,0.5,4,15,20,5,15,10,15,5,20,5,5
56,True,114.82310099573259,71,1.5,5,10,75,25,100,50,75,25,105,25,55
77,False,228.05143669985776,73,1.5,6,5,100,35,145,65,100,35,140,35,65
66,False,149.8265718349929,43,1,6,15,50,15,60,35,50,15,60,15,25
82,False,201.43305832147936,56,1.5,1,5,90,30,115,65,90,30,115,30,55
73,False,201.03140825035564,49,1.5,4,15,100,35,135,75,105,35,135,35,75
74,False,166.07157894736844,20,0.5,1,15,10,5,20,5,10,5,25,5,5
62,True,167.7580654338549,41,0.5,8,15,35,10,35,15,35,10,35,10,15
72,True,214.73411095305835,63,0.5,6,10,30,10,40,25,30,10,40,10,25
82,False,251.1696159317212,61,1,2,15,70,25,95,50,80,25,105,25,45
54,False,106.76790896159318,22,0.5,2,15,15,5,20,15,15,5,25,5,15
76,False,254.20972972972976,25,1.5,5,10,125,40,165,75,125,40,165,40,80
61,False,162.39015647226174,30,1,7,10,65,20,85,40,60,20,80,20,40
78,True,247.5140825035562,41,0.5,2,5,30,10,45,25,30,10,35,10,15
62,False,145.01120910384068,49,1,1,10,55,20,75,35,55,20,80,20,45
53,False,123.62796586059746,37,0.5,2,15,25,10,35,20,35,10,45,10,15
64,True,139.36887624466573,37,1,1,10,40,15,65,35,45,15,60,15,25
48,True,94.58526315789473,59,1.5,4,10,75,25,95,55,75,25,95,25,55
61,False,140.37115220483642,54,1.5,6,5,95,30,115,65,95,30,120,30,60
85,False,237.81863442389758,47,1.5,3,10,110,35,145,75,100,35,140,35,65
73,False,175.40975817923186,30,0.5,7,5,25,10,45,20,30,10,45,10,20
68,False,147.07345661450927,56,1.5,6,15,80,25,95,55,80,25,100,25,50
81,True,262.06668563300144,30,0.5,5,10,35,10,35,25,35,10,35,10,25
62,True,154.9629587482219,20,1.5,3,5,85,30,115,55,85,30,120,30,55
65,False,140.6330014224751,39,0.5,6,10,10,5,25,10,15,5,25,5,15
71,False,199.4887908961593,56,1.5,1,10,100,35,140,65,110,35,145,35,70
78,True,229.5130583214794,39,1,8,5,75,25,100,55,70,25,95,25,50
50,False,102.63157894736841,61,1.5,4,5,80,25,95,55,70,25,100,25,50
84,False,284.4481365576102,75,1,5,5,75,25,95,55,70,25,95,25,55
62,True,126.52938833570414,43,0.5,3,5,20,5,15,5,10,5,25,5,10
52,True,103.00586059743955,63,0.5,1,10,20,5,15,15,15,5,20,5,5
71,True,149.15049786628734,67,1,7,5,45,15,55,35,40,15,65,15,25
71,True,197.62440967283072,56,1.5,8,15,105,35,140,75,110,35,140,35,65
60,False,127.81792318634423,74,1,3,15,45,15,65,25,45,15,55,15,35
53,False,87.26679943100997,44,1,5,5,35,10,45,25,30,10,40,10,20
61,True,114.22358463726886,48,1.5,2,5,60,20,80,45,65,20,85,20,40
50,True,101.70697012802276,49,1.5,2,15,80,25,95,55,80,25,100,25,45
69,True,151.4309530583215,22,1.5,3,10,80,25,100,45,70,25,100,25,50
59,True,123.5928307254623,56,1,6,5,40,15,55,30,50,15,65,15,25
56,True,104.3846372688478,78,1.5,8,10,60,20,75,45,65,20,75,20,35
64,False,121.19032716927454,64,0.5,6,15,20,5,20,15,15,5,15,5,10
79,False,256.20947368421054,80,0.5,1,5,30,10,35,20,25,10,45,10,20
56,True,93.94617354196302,33,1.5,5,10,65,20,75,40,55,20,75,20,35
65,True,132.82005689900427,74,1,7,15,50,15,65,30,40,15,65,15,30
57,True,123.76702702702704,42,1,1,10,50,15,60,25,40,15,65,15,25
59,False,122.3054054054054,25,1,8,10,50,15,60,35,40,15,65,15,25
50,False,105.4054054054054,33,1.5,4,10,70,25,105,55,70,25,95,25,55
73,True,201.03140825035564,72,0.5,7,10,25,10,45,15,35,10,35,10,25
55,False,115.23399715504978,23,0.5,4,15,10,5,25,15,15,5,20,5,5
71,False,212.53945945945947,44,1.5,5,5,110,35,145,65,110,35,135,35,70
67,False,169.34321479374114,58,0.5,3,15,25,10,40,20,25,10,35,10,20
83,False,270.0723186344239,57,1.5,5,5,115,40,160,75,125,40,165,40,80
49,False,73.70352773826458,32,1.5,6,15,45,15,65,30,40,15,60,15,30
64,True,148.45815078236132,69,0.5,3,5,25,10,35,15,30,10,45,10,15
68,False,136.81251778093886,38,1,3,15,45,15,60,35,50,15,60,15,25
69,True,186.64745376955906,49,0.5,7,5,35,10,40,15,35,10,35,10,20
82,True,233.76182076813657,26,1,4,15,60,20,80,40,55,20,75,20,40
71,True,173.38745376955904,24,1.5,2,15,85,30,115,60,90,30,125,30,65
53,True,100.77237553342816,65,1.5,2,15,60,20,80,35,60,20,75,20,45
48,False,85.21194879089617,26,1.5,4,10,65,20,80,40,65,20,80,20,45
68,True,159.0445519203414,47,1.5,5,5,90,30,120,55,95,30,125,30,60
73,False,214.8276813655761,39,1.5,5,5,110,35,140,75,105,35,135,35,65
85,False,317.9822190611664,25,1,8,5,85,30,120,60,90,30,125,30,60
82,True,276.03789473684213,75,0.5,4,10,35,10,40,15,30,10,40,10,15
51,False,105.81593172119489,70,1.5,7,15,80,25,100,50,80,25,100,25,50
74,False,224.8042105263158,27,0.5,5,10,25,10,45,20,35,10,45,10,20
71,True,160.3367852062589,23,1.5,2,5,70,25,105,45,70,25,105,25,45
48,False,90.32466571834993,50,0.5,4,15,15,5,20,10,20,5,20,5,10
79,False,270.0586344238976,48,0.5,8,15,30,10,35,25,30,10,35,10,20
84,True,274.0096728307255,36,1.5,2,5,115,40,160,80,120,40,160,40,80
63,True,171.74534850640114,70,1.5,1,15,100,35,145,70,110,35,145,35,70
81,False,235.37470839260314,19,1.5,5,15,105,35,135,75,110,35,145,35,70
76,True,245.6648648648649,16,1,6,5,80,25,105,55,80,25,95,25,50
77,False,184.19539118065433,61,1,6,10,65,20,80,45,65,20,85,20,45
50,True,91.53627311522048,37,1,5,5,40,15,55,25,40,15,55,15,25
65,False,160.9466571834993,49,1.5,4,15,85,30,125,65,85,30,125,30,55
55,True,130.89687055476531,69,1,2,10,60,20,80,40,65,20,85,20,40
52,False,115.00654338549074,58,1,3,5,50,15,55,30,50,15,65,15,35
64,False,146.94327169274538,71,1.5,6,15,95,30,115,65,90,30,115,30,55
73,True,195.118719772404,75,1.5,4,10,110,35,135,65,110,35,140,35,65
76,False,245.6648648648649,17,1.5,4,5,125,40,165,85,120,40,165,40,85
82,True,258.63009957325744,39,1.5,4,5,115,40,165,80,120,40,155,40,75
77,False,243.40105263157898,57,1,8,15,75,25,100,55,80,25,100,25,55
72,False,180.22327169274536,52,1,4,10,65,20,75,40,60,20,80,20,35
70,False,212.03129445234705,75,1.5,5,15,100,35,140,65,100,35,140,35,75
82,True,285.98520625889046,79,1,5,10,85,30,120,60,95,30,120,30,55
81,False,262.06668563300144,48,1.5,3,15,125,40,160,85,115,40,155,40,75
61,False,141.7473399715505,61,1.5,2,15,90,30,120,65,90,30,115,30,55
50,True,104.48079658605975,23,1.5,5,5,70,25,105,50,80,25,100,25,50
84,False,289.66736842105263,17,0.5,3,10,40,15,65,35,45,15,60,15,35
51,True,94.27237553342816,20,1.5,1,15,65,20,80,45,55,20,85,20,40
58,True,102.02059743954482,41,1.5,8,15,55,20,80,40,60,20,75,20,35
65,False,164.07183499288763,23,1.5,4,10,90,30,125,65,85,30,120,30,55
79,False,272.3668278805121,23,0.5,2,15,25,10,40,25,25,10,45,10,15
71,False,180.8449786628734,18,1.5,3,15,85,30,120,60,90,30,125,30,55
56,False,119.46241820768137,48,0.5,1,5,10,5,20,10,20,5,20,5,5
68,False,172.7258036984353,48,1,6,15,55,20,75,45,55,20,80,20,45
59,False,135.1796586059744,16,1.5,6,15,85,30,120,55,85,30,125,30,65
78,True,184.51049786628732,36,0.5,6,5,25,10,45,15,35,10,35,10,15
54,True,126.1802560455192,16,0.5,8,15,25,10,40,25,25,10,35,10,20
58,False,106.9972119487909,45,1.5,7,10,55,20,85,40,65,20,80,20,40
77,True,225.8586344238976,68,1.5,1,5,110,35,145,75,105,35,140,35,65
76,True,247.8010810810811,79,1.5,5,5,125,40,155,85,120,40,165,40,80
53,True,98.6945945945946,61,1.5,7,5,60,20,80,35,65,20,80,20,40
63,False,123.30435277382647,78,1.5,2,10,75,25,105,50,80,25,95,25,55
